,Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,RelStatus,amountSpent,numOfPurchases,numOfMinorsHome,prvAcceptedCampaigns,dateCust,dateCustYear,custAge
1459,1974,PhD,38410.0,65,6,0,1,Coupled,534,18,0,0,2012-09-14,2012,38
1460,1950,Master,64866.0,9,5,0,0,Single,556,21,1,1,2014-01-26,2014,64
1461,1959,Graduation,57957.0,24,3,1,0,Coupled,637,25,1,0,2013-08-19,2013,54
1462,1955,PhD,46015.0,25,7,0,0,Coupled,46,5,2,2,2014-04-13,2014,59
1463,1978,Graduation,16531.0,43,7,0,0,Coupled,44,9,1,0,2014-06-18,2014,36
1464,1986,Master,28072.0,10,7,0,0,Coupled,47,5,1,0,2013-07-08,2013,27
1465,1963,Master,49476.0,29,2,0,0,Single,795,22,1,0,2013-06-20,2013,50
1466,1953,Graduation,50725.0,45,8,0,0,Coupled,586,21,1,0,2013-02-13,2013,60
1467,1952,Graduation,83844.0,57,1,0,0,Coupled,1574,20,0,1,2013-05-12,2013,61
1468,1950,PhD,41145.0,20,3,0,0,Coupled,13,4,2,0,2014-02-08,2014,64
1469,1970,Graduation,67419.0,29,5,0,0,Coupled,1471,25,1,0,2013-01-16,2013,43
1470,1970,2n Cycle,23162.0,82,6,0,0,Coupled,65,8,2,0,2013-12-21,2013,43
1471,1977,Graduation,34380.0,68,8,0,0,Coupled,175,12,1,0,2013-05-02,2013,36
1472,1966,Graduation,34704.0,65,5,0,0,Single,40,5,1,0,2013-04-27,2013,47
1473,1969,PhD,94871.0,99,7,0,1,Coupled,1078,18,2,2,2012-09-01,2012,43
1474,1958,Graduation,65148.0,9,4,0,0,Coupled,1115,21,1,0,2012-11-16,2012,54
1475,1954,Graduation,39898.0,20,7,0,0,Coupled,134,9,1,0,2013-02-12,2013,59
1476,1956,Master,64857.0,78,4,0,0,Single,1540,23,0,0,2012-11-23,2012,56
1477,1970,PhD,59892.0,26,3,0,0,Coupled,87,7,1,0,2013-11-02,2013,43
1478,1987,Master,41020.0,68,3,0,0,Single,217,10,0,0,2013-10-28,2013,26
1479,1961,PhD,57072.0,79,5,0,0,Coupled,1034,27,1,1,2014-01-24,2014,53
1480,1979,Graduation,60474.0,25,7,0,0,Single,1180,31,1,0,2013-04-01,2013,34
1481,1960,Graduation,62807.0,83,5,0,0,Coupled,819,23,1,0,2012-08-31,2012,52
1482,1981,2n Cycle,19414.0,32,8,0,0,Coupled,32,5,1,0,2013-10-16,2013,32
1483,1980,Graduation,19107.0,49,7,0,0,Coupled,46,6,1,0,2013-08-22,2013,33
1484,1976,2n Cycle,75484.0,50,4,0,0,Coupled,1159,18,1,0,2012-08-02,2012,36
1485,1976,Master,70379.0,84,4,0,0,Single,860,25,1,0,2013-03-03,2013,37
1486,1970,Master,79419.0,96,2,0,0,Coupled,1631,15,0,0,2014-06-22,2014,44
1487,1946,PhD,64014.0,56,7,0,0,Coupled,444,22,3,1,2014-06-10,2014,68
1488,1955,Graduation,76998.0,85,6,0,0,Coupled,1910,29,1,1,2013-01-11,2013,58
1489,1972,Master,49854.0,63,6,0,0,Coupled,380,18,1,0,2013-11-10,2013,41
1490,1971,PhD,60585.0,17,5,0,1,Coupled,736,30,2,0,2013-06-24,2013,42
1491,1950,PhD,42873.0,11,8,0,0,Single,269,15,2,0,2013-01-21,2013,63
1492,1988,Graduation,87679.0,62,4,0,1,Coupled,2524,29,0,3,2013-07-27,2013,25
1493,1978,Graduation,57867.0,48,6,0,0,Coupled,612,25,1,0,2013-10-01,2013,35
1494,1990,Graduation,35765.0,86,6,0,0,Coupled,75,8,1,0,2013-12-11,2013,23
1495,1959,Graduation,65492.0,73,2,0,0,Coupled,1045,26,0,0,2014-01-26,2014,55
1496,1977,Graduation,32952.0,36,7,0,0,Single,55,6,1,0,2013-12-01,2013,36
1497,1969,PhD,53374.0,34,9,0,1,Coupled,1064,21,1,1,2012-08-16,2012,43
1498,1959,Graduation,71706.0,16,5,0,0,Coupled,1443,25,1,0,2012-11-13,2012,53
1499,1988,Graduation,68487.0,48,4,0,0,Coupled,1366,30,0,0,2013-01-13,2013,25
1500,1975,Master,53253.0,61,5,0,0,Coupled,436,19,2,0,2013-02-11,2013,38
1501,1973,2n Cycle,31163.0,54,6,0,0,Single,38,5,1,0,2014-02-13,2014,41
1502,1977,Graduation,42014.0,56,8,0,1,Coupled,436,20,1,0,2012-08-17,2012,35
1503,1973,Master,54108.0,74,8,0,0,Coupled,747,32,2,0,2012-11-05,2012,39
1504,1955,PhD,49667.0,35,8,0,1,Single,1396,22,0,1,2012-08-20,2012,57
1505,1974,Master,63206.0,65,2,0,0,Coupled,928,14,0,1,2014-03-20,2014,40
1506,1972,Master,57136.0,48,6,0,0,Coupled,642,26,2,0,2013-07-09,2013,41
1507,1975,2n Cycle,46772.0,88,8,0,0,Coupled,1048,30,1,1,2012-11-07,2012,37
1508,1971,PhD,78931.0,19,1,0,0,Coupled,943,24,0,0,2013-10-25,2013,42
1509,1958,Graduation,53977.0,21,5,0,0,Coupled,907,27,1,0,2013-06-08,2013,55
1510,1988,Graduation,84219.0,27,1,0,0,Coupled,1198,18,0,0,2014-02-02,2014,26
1511,1975,Master,46098.0,86,8,0,0,Single,120,11,2,0,2012-08-18,2012,37
1512,1965,Graduation,73538.0,92,7,0,0,Coupled,1658,26,1,0,2012-11-25,2012,47
1513,1986,Graduation,79529.0,1,2,0,0,Coupled,1638,22,0,0,2014-04-27,2014,28
1514,1977,2n Cycle,20981.0,14,8,0,1,Coupled,73,7,0,0,2013-04-30,2013,36
1515,1980,Graduation,51766.0,74,5,0,0,Single,275,12,1,0,2014-03-11,2014,34
1516,1962,Graduation,55759.0,84,8,0,0,Coupled,854,26,1,0,2012-11-28,2012,50
1517,1978,Graduation,33039.0,4,5,0,0,Coupled,78,7,1,0,2013-09-09,2013,35
1518,1972,Master,37787.0,50,8,0,0,Coupled,106,7,1,0,2013-09-20,2013,41
1519,1970,Graduation,27242.0,2,9,0,1,Single,106,7,1,0,2012-11-11,2012,42
1520,1983,PhD,87188.0,73,3,0,1,Single,1923,19,0,0,2013-06-03,2013,30
1521,1971,Graduation,69930.0,21,3,0,0,Coupled,1662,22,0,0,2013-05-26,2013,42
1522,1976,Graduation,37697.0,82,6,0,0,Single,84,7,1,0,2014-02-07,2014,38
1523,1973,PhD,37401.0,14,7,0,0,Coupled,48,7,1,0,2014-05-06,2014,41
1524,1973,Graduation,3502.0,56,14,0,0,Single,5,0,1,0,2013-04-13,2013,40
1525,1976,Graduation,58597.0,20,7,0,0,Coupled,733,32,2,0,2012-11-20,2012,36
1526,1948,PhD,82032.0,54,1,0,0,Single,1234,17,0,0,2014-04-05,2014,66
1527,1958,Graduation,28087.0,77,7,0,0,Coupled,112,9,2,0,2012-12-11,2012,54
1528,1987,PhD,74004.0,5,3,0,1,Single,1658,15,0,2,2014-02-24,2014,27
1529,1960,Graduation,19740.0,65,5,0,0,Coupled,55,7,1,0,2013-03-24,2013,53
1530,1975,2n Cycle,57036.0,33,9,0,0,Coupled,1513,26,1,1,2012-12-11,2012,37
1531,1958,2n Cycle,53083.0,65,7,0,0,Coupled,271,17,2,1,2013-05-15,2013,55
1532,1975,PhD,69283.0,41,5,0,0,Coupled,904,27,1,0,2014-06-14,2014,39
1533,1975,Master,46098.0,86,8,0,1,Single,120,11,2,0,2012-08-18,2012,37
1534,1988,2n Cycle,23331.0,92,8,0,0,Coupled,103,8,1,0,2012-09-04,2012,24
1535,1988,2n Cycle,23331.0,97,9,0,0,Single,269,17,1,0,2012-10-05,2012,24
1536,1989,Graduation,9255.0,91,8,0,0,Single,22,5,1,0,2013-12-20,2013,24
1537,1959,PhD,67786.0,0,1,0,1,Single,1156,16,0,0,2013-12-07,2013,54
1538,1971,PhD,71969.0,59,8,0,0,Coupled,1086,19,1,1,2012-10-16,2012,41
1539,1967,Master,59235.0,4,7,0,0,Single,1128,28,1,0,2013-01-12,2013,46
1540,1989,Graduation,31928.0,5,7,0,0,Coupled,72,9,1,0,2014-03-28,2014,25
1541,1961,Master,74881.0,48,5,0,0,Coupled,964,27,2,0,2013-03-08,2013,52
1542,1978,Graduation,65819.0,99,3,0,0,Coupled,1383,20,0,0,2012-11-29,2012,34
1543,1953,PhD,51411.0,81,5,0,0,Single,18,4,3,0,2013-05-26,2013,60
1544,1964,Graduation,51983.0,95,7,0,0,Single,793,24,1,0,2012-08-31,2012,48
1545,1986,Master,42386.0,43,8,0,0,Coupled,100,7,1,0,2013-01-13,2013,27
1546,1987,2n Cycle,30390.0,5,6,0,0,Coupled,80,6,0,0,2013-09-02,2013,26
1547,1963,Graduation,30983.0,50,8,0,1,Single,167,8,0,0,2012-11-09,2012,49
1548,1957,Graduation,66033.0,76,7,0,0,Single,677,20,1,0,2013-01-20,2013,56
1549,1975,2n Cycle,37284.0,46,6,0,0,Coupled,23,4,2,0,2013-03-29,2013,38
1550,1951,Master,57530.0,68,1,0,0,Single,92,7,1,0,2013-10-12,2013,62
1551,1965,2n Cycle,76800.0,33,1,0,0,Coupled,641,16,0,0,2014-03-08,2014,49
1552,1956,Graduation,63943.0,50,5,0,0,Coupled,1106,17,1,0,2012-09-02,2012,56
1553,1962,Graduation,76081.0,85,2,0,0,Coupled,1033,14,0,1,2014-05-23,2014,52
1554,1974,Graduation,67445.0,63,6,0,0,Coupled,1174,32,1,0,2012-08-12,2012,38
1555,1967,Master,37054.0,89,7,0,0,Coupled,25,6,2,0,2013-09-15,2013,46
1556,1962,Master,47175.0,81,8,0,1,Coupled,240,17,2,1,2012-10-28,2012,50
1557,1976,Graduation,31859.0,77,7,0,0,Single,20,4,1,0,2013-06-14,2013,37
1558,1961,Graduation,27215.0,50,6,0,0,Single,102,11,3,0,2013-01-23,2013,52
1559,1976,PhD,70179.0,10,5,0,0,Single,1034,26,1,0,2013-07-21,2013,37
1560,1983,Graduation,39922.0,30,8,0,0,Coupled,156,9,1,0,2013-02-14,2013,30
1561,1976,Master,49681.0,66,7,0,0,Coupled,458,21,2,0,2013-11-04,2013,37
1562,1988,Graduation,24645.0,16,8,0,0,Coupled,17,4,1,0,2012-11-01,2012,24
1563,1954,Graduation,79865.0,12,1,0,0,Single,792,21,1,0,2014-06-18,2014,60
1564,1985,Graduation,44322.0,30,8,0,0,Coupled,92,8,1,0,2014-06-16,2014,29
1565,1952,Graduation,47958.0,8,5,0,0,Single,407,16,1,0,2013-01-19,2013,61
1566,1964,Master,63972.0,93,4,0,0,Single,1269,23,1,1,2012-12-02,2012,48
1567,1954,Graduation,75315.0,14,2,0,0,Coupled,841,23,1,0,2014-04-15,2014,60
1568,1950,PhD,55517.0,53,9,0,1,Coupled,633,23,2,0,2012-09-27,2012,62
1569,1957,PhD,75283.0,26,4,0,0,Coupled,1019,25,3,0,2013-03-27,2013,56
1570,1946,PhD,82800.0,23,3,0,1,Single,1315,26,0,2,2012-11-24,2012,66
1571,1954,Graduation,38998.0,92,8,1,0,Coupled,54,8,2,0,2012-11-03,2012,58
1572,1991,Master,90638.0,29,1,0,1,Single,2525,18,0,1,2014-02-13,2014,23
1573,1986,Master,27161.0,41,7,0,0,Coupled,52,5,1,0,2013-10-28,2013,27
1574,1977,Graduation,42014.0,56,8,0,1,Coupled,436,20,1,0,2012-08-17,2012,35
1575,1960,PhD,38201.0,19,8,0,0,Coupled,268,15,1,0,2013-03-29,2013,53
1576,1982,Graduation,45203.0,4,6,0,1,Coupled,147,8,2,0,2014-03-23,2014,32
1577,1947,PhD,81574.0,89,1,0,0,Coupled,1798,18,0,2,2014-04-28,2014,67
1578,1992,Graduation,34935.0,71,7,0,0,Coupled,137,8,0,0,2013-06-21,2013,21
1579,1976,Master,60482.0,81,7,0,0,Single,507,17,1,0,2013-01-23,2013,37
1580,1956,Graduation,34633.0,31,6,0,0,Coupled,15,4,3,0,2014-01-23,2014,58
1581,1947,Master,78093.0,53,1,0,0,Coupled,1105,17,0,0,2013-12-11,2013,66
1582,1950,Graduation,82460.0,78,1,0,0,Single,974,15,0,0,2013-12-02,2013,63
1583,1966,Master,45903.0,80,4,0,0,Coupled,66,8,1,0,2014-04-23,2014,48
1584,1987,Graduation,81361.0,18,1,0,1,Single,778,27,0,0,2014-02-25,2014,27
1585,1973,PhD,35860.0,37,5,0,1,Single,49,6,2,1,2014-05-19,2014,41
1586,1952,Master,40442.0,52,7,0,1,Coupled,169,12,2,0,2012-08-19,2012,60
1587,1965,Graduation,61482.0,39,2,0,0,Coupled,299,12,0,0,2014-06-27,2014,49
1588,1980,Graduation,34968.0,11,7,0,0,Coupled,221,17,1,0,2013-04-10,2013,33
1589,1987,Graduation,75794.0,33,3,0,0,Coupled,1682,25,0,1,2013-12-24,2013,26
1590,1962,PhD,31497.0,22,8,0,0,Coupled,155,10,1,0,2012-12-06,2012,50
1591,1955,Graduation,74268.0,83,2,0,0,Coupled,892,13,0,0,2013-02-14,2013,58
1592,1988,Basic,13724.0,43,9,0,0,Coupled,58,5,1,1,2012-08-31,2012,24
1593,1965,Master,45143.0,74,7,0,0,Coupled,311,15,1,0,2013-08-26,2013,48
1594,1967,PhD,52569.0,54,3,0,0,Single,95,7,1,0,2014-04-05,2014,47
1595,1973,PhD,48432.0,3,8,0,1,Single,424,19,1,0,2012-10-18,2012,39
1596,1960,Master,17144.0,96,7,0,0,Coupled,47,12,2,0,2014-02-15,2014,54
1597,1984,Graduation,36108.0,68,9,0,0,Single,339,15,1,1,2013-10-15,2013,29
1598,1971,Graduation,76445.0,2,6,0,0,Coupled,1410,21,1,0,2012-09-28,2012,41
1599,1975,PhD,36663.0,40,2,0,0,Coupled,35,6,1,0,2014-04-25,2014,39
1600,1965,Master,53843.0,64,7,0,0,Coupled,562,20,1,0,2013-06-27,2013,48
1601,1956,Master,90226.0,26,2,0,0,Coupled,2352,24,0,1,2012-09-26,2012,56
1602,1955,Master,70638.0,69,3,0,0,Single,1334,20,0,1,2013-06-01,2013,58
1603,1960,Graduation,44512.0,57,4,0,0,Coupled,32,6,2,0,2013-08-30,2013,53
1604,1961,Graduation,27116.0,78,7,0,0,Coupled,41,7,2,0,2014-03-02,2014,53
1605,1963,PhD,54072.0,71,8,0,0,Coupled,39,5,2,0,2013-07-27,2013,50
1606,1977,Graduation,71855.0,59,3,0,0,Coupled,1141,25,1,0,2013-01-16,2013,36
1607,1990,2n Cycle,51250.0,28,9,0,0,Single,710,24,1,1,2013-03-30,2013,23
1608,1973,Master,60432.0,61,6,0,0,Coupled,401,19,1,0,2014-03-09,2014,41
1609,1964,PhD,65526.0,22,2,0,0,Coupled,506,17,1,0,2014-04-11,2014,50
1610,1988,Graduation,68655.0,95,3,0,0,Single,1538,21,0,0,2012-08-10,2012,24
1611,1978,2n Cycle,12393.0,38,9,0,0,Coupled,57,6,0,0,2012-12-04,2012,34
1612,1990,Graduation,64509.0,19,4,0,1,Single,1722,19,0,1,2013-08-17,2013,23
1613,1975,Graduation,33955.0,92,8,0,0,Single,270,15,1,0,2013-08-09,2013,38
1614,1977,Graduation,31353.0,24,8,0,1,Coupled,31,6,2,0,2013-12-29,2013,36
1615,1984,Graduation,55434.0,21,4,0,0,Coupled,882,24,1,0,2013-10-05,2013,29
1616,1983,Graduation,28359.0,35,7,0,0,Coupled,16,4,1,0,2013-10-27,2013,30
1617,1987,Graduation,57100.0,9,3,0,0,Single,311,14,1,0,2014-05-18,2014,27
1618,1965,Graduation,69139.0,23,4,0,0,Coupled,227,11,1,0,2014-01-27,2014,49
1619,1956,Master,52973.0,92,8,0,0,Coupled,1152,31,1,0,2012-11-08,2012,56
1620,1965,PhD,51717.0,55,7,0,0,Coupled,122,8,1,1,2013-08-20,2013,48
1621,1971,Graduation,18793.0,14,8,0,0,Coupled,77,9,1,0,2013-01-12,2013,42
1622,1982,2n Cycle,66664.0,78,3,0,0,Coupled,1289,19,0,0,2012-09-25,2012,30
1623,1959,Graduation,50664.0,64,9,0,0,Single,561,24,2,0,2013-01-16,2013,54
1624,1963,Graduation,54414.0,49,4,0,0,Coupled,211,13,2,0,2013-01-23,2013,50
1625,1952,PhD,54549.0,8,7,0,0,Coupled,233,12,1,0,2014-03-03,2014,62
1626,1971,PhD,47111.0,35,9,0,0,Single,1092,21,1,0,2012-09-08,2012,41
1627,1963,PhD,41003.0,11,6,0,0,Single,601,17,0,0,2013-03-17,2013,50
1628,1982,Graduation,19444.0,8,7,0,1,Coupled,54,10,1,0,2014-02-22,2014,32
1629,1976,2n Cycle,36301.0,53,7,0,0,Coupled,78,7,1,0,2013-10-25,2013,37
1630,1947,PhD,73059.0,36,4,0,0,Coupled,1095,26,1,0,2013-08-31,2013,66
1631,1969,PhD,42731.0,64,5,0,0,Coupled,244,13,1,0,2013-10-21,2013,44
1632,1959,PhD,52854.0,43,5,0,0,Coupled,116,9,2,0,2014-03-24,2014,55
1633,1978,Graduation,22775.0,40,8,0,0,Coupled,15,4,1,0,2013-06-19,2013,35
1634,1948,PhD,46681.0,52,5,0,0,Coupled,425,16,2,0,2013-10-08,2013,65
1635,1955,PhD,59821.0,11,8,0,0,Coupled,734,26,1,0,2013-04-12,2013,58
1636,1954,Graduation,50002.0,21,7,0,0,Single,638,19,1,0,2013-06-17,2013,59
1637,1945,Graduation,69755.0,23,1,0,0,Coupled,894,22,0,0,2013-10-02,2013,68
1638,1969,Graduation,44078.0,17,5,0,0,Coupled,41,7,2,0,2014-06-19,2014,45
1639,1976,Master,30560.0,6,7,0,0,Coupled,31,5,1,0,2013-06-27,2013,37
1640,1969,Master,35924.0,56,5,0,0,Coupled,34,5,2,0,2014-03-23,2014,45
1641,1964,PhD,64140.0,71,5,0,1,Single,1750,18,2,3,2013-09-23,2013,49
1642,1981,Graduation,56386.0,51,9,0,0,Coupled,612,25,2,0,2012-10-27,2012,31
1643,1979,Basic,24594.0,94,5,0,0,Coupled,29,5,1,0,2013-12-10,2013,34
1644,1981,2n Cycle,75774.0,27,4,0,0,Coupled,823,21,1,0,2014-05-02,2014,33
1645,1960,Master,39228.0,1,4,0,0,Single,20,4,0,0,2013-05-10,2013,53
1646,1974,Master,58494.0,56,6,0,0,Coupled,396,16,1,0,2013-12-12,2013,39
1647,1981,Graduation,58684.0,71,2,0,0,Single,813,21,0,1,2014-06-16,2014,33
1648,1967,Graduation,57136.0,18,6,0,1,Single,1179,20,0,0,2013-05-18,2013,46
1649,1950,PhD,56551.0,48,4,0,0,Single,138,10,2,0,2014-05-07,2014,64
1650,1982,Graduation,22448.0,86,3,0,0,Coupled,55,9,1,0,2014-02-26,2014,32
1651,1961,Graduation,82014.0,48,6,0,1,Single,1511,22,0,0,2012-08-20,2012,51
1652,1963,Graduation,34213.0,2,9,0,1,Single,117,9,2,0,2012-09-07,2012,49
1653,1977,Graduation,157146.0,13,1,0,0,Coupled,1730,28,0,0,2013-04-29,2013,36
1654,1947,PhD,25358.0,57,6,0,0,Single,32,6,1,0,2013-07-22,2013,66
1655,1978,Master,35544.0,77,7,0,0,Single,67,6,1,0,2014-03-08,2014,36
1656,1954,Master,36634.0,0,7,0,0,Coupled,335,15,1,0,2013-05-28,2013,59
1657,1954,PhD,62670.0,57,3,0,0,Coupled,825,22,1,0,2014-02-02,2014,60
1658,1972,2n Cycle,50334.0,24,6,0,0,Coupled,694,23,1,0,2013-07-24,2013,41
1659,1981,Graduation,72066.0,55,2,0,1,Single,1792,17,0,2,2014-06-23,2014,33
1660,1958,PhD,50729.0,62,6,0,0,Single,496,24,2,0,2013-05-02,2013,55
1661,1968,Graduation,34916.0,89,9,0,0,Coupled,231,13,2,0,2013-05-15,2013,45
1662,1976,Graduation,64892.0,77,4,0,0,Single,902,24,1,0,2014-05-29,2014,38
1663,1966,Graduation,43602.0,45,6,0,0,Single,68,9,2,0,2014-01-10,2014,48
1664,1989,PhD,33996.0,46,4,0,0,Single,71,6,0,0,2013-09-11,2013,24
1665,1985,2n Cycle,41473.0,80,7,0,0,Single,76,6,1,0,2013-06-19,2013,28
1666,1967,PhD,63246.0,60,4,0,0,Coupled,772,22,2,0,2013-08-20,2013,46
1667,1959,PhD,36732.0,71,2,0,0,Coupled,47,9,2,0,2013-12-29,2013,54
1668,1970,PhD,69084.0,43,8,0,0,Coupled,1586,25,1,0,2013-11-19,2013,43
1669,1967,PhD,77766.0,97,6,0,1,Coupled,1529,34,1,1,2013-02-22,2013,46
1670,1985,PhD,37929.0,49,7,0,1,Single,265,13,0,2,2013-07-30,2013,28
1671,1951,Graduation,86610.0,66,2,0,0,Coupled,1603,18,0,0,2013-09-05,2013,62
1672,1986,Master,80141.0,20,6,0,1,Coupled,2091,22,0,1,2013-01-11,2013,27
1673,1955,2n Cycle,72635.0,54,3,0,0,Coupled,981,21,0,1,2013-06-03,2013,58
1674,1970,Graduation,69016.0,61,5,0,0,Coupled,1533,34,1,0,2012-11-22,2012,42
1675,1991,2n Cycle,20193.0,18,4,0,0,Coupled,82,7,0,0,2012-11-28,2012,21
1676,1975,Graduation,27573.0,45,8,0,0,Coupled,244,14,1,0,2013-03-25,2013,38
1677,1979,Basic,15862.0,26,8,0,0,Single,36,5,1,0,2013-06-27,2013,34
1678,1976,PhD,49544.0,0,7,0,0,Coupled,404,16,1,0,2013-02-12,2013,37
1679,1980,Graduation,33228.0,28,7,0,0,Coupled,71,6,1,0,2014-01-23,2014,34
1680,1978,Graduation,70440.0,49,3,0,0,Coupled,1572,23,0,1,2013-10-08,2013,35
1681,1971,Graduation,38232.0,84,5,0,0,Coupled,122,11,2,0,2014-01-17,2014,43
1682,1955,PhD,22554.0,38,5,0,0,Coupled,41,10,2,0,2012-11-03,2012,57
1683,1983,PhD,23536.0,53,3,0,0,Coupled,10,4,1,0,2014-06-04,2014,31
1684,1952,Graduation,49413.0,88,5,0,0,Coupled,304,13,1,0,2013-10-25,2013,61
1685,1969,Graduation,42231.0,99,5,0,0,Coupled,37,5,2,0,2014-03-25,2014,45
1686,1980,Master,78789.0,12,2,0,1,Single,1754,16,0,0,2012-08-08,2012,32
1687,1968,Graduation,56534.0,35,8,0,1,Coupled,815,25,1,2,2013-07-23,2013,45
1688,1971,Graduation,58350.0,5,6,0,0,Single,1001,27,1,0,2013-01-04,2013,42
1689,1989,Graduation,81217.0,77,1,0,0,Single,1157,22,0,0,2013-07-19,2013,24
1690,1951,Graduation,49090.0,45,7,0,0,Single,688,21,1,0,2013-07-19,2013,62
1691,1987,Master,61787.0,71,5,0,0,Single,1319,19,0,0,2013-07-06,2013,26
1692,1985,PhD,18169.0,40,8,0,0,Coupled,21,4,1,0,2013-02-19,2013,28
1693,1981,2n Cycle,24336.0,82,7,0,0,Single,31,4,1,0,2012-08-27,2012,31
1694,1990,Graduation,18222.0,70,8,0,0,Coupled,67,6,0,0,2012-12-31,2012,22
1695,1952,Graduation,62335.0,87,2,0,0,Single,708,21,1,0,2013-05-23,2013,61
1696,1971,2n Cycle,42033.0,95,7,0,0,Coupled,25,4,2,0,2012-09-19,2012,41
1697,1983,PhD,86580.0,72,1,0,0,Coupled,746,11,0,1,2013-02-27,2013,30
1698,1957,PhD,41437.0,5,7,0,0,Single,32,5,2,0,2012-09-22,2012,55
1699,1951,Master,73705.0,86,5,0,0,Single,1695,25,2,0,2014-03-05,2014,63
1700,1976,Graduation,61064.0,80,6,0,0,Coupled,1080,28,1,0,2012-08-31,2012,36
1701,1955,Master,38452.0,62,7,0,0,Coupled,72,9,2,0,2014-03-30,2014,59
1702,1989,Graduation,18358.0,49,7,0,0,Single,57,10,1,0,2013-11-20,2013,24
1703,1973,PhD,55012.0,85,5,0,0,Coupled,660,25,1,0,2014-03-21,2014,41
1704,1973,Basic,9722.0,7,8,0,1,Coupled,103,11,1,0,2012-10-02,2012,39
1705,1984,PhD,38175.0,6,7,0,0,Coupled,153,11,1,0,2013-09-23,2013,29
1706,1956,Master,58656.0,25,6,0,0,Coupled,1220,32,1,1,2012-09-20,2012,56
1707,1965,Graduation,52117.0,55,7,0,0,Coupled,279,13,1,0,2012-08-16,2012,47
1708,1978,Graduation,64813.0,81,5,0,0,Coupled,745,20,1,0,2014-01-02,2014,36
1709,1973,PhD,54222.0,98,3,0,0,Coupled,264,12,1,0,2014-03-01,2014,41
1710,1986,Graduation,83512.0,31,1,0,1,Coupled,2157,22,0,4,2014-06-17,2014,28
1711,1959,Master,77520.0,30,4,0,1,Coupled,1526,23,1,3,2013-08-28,2013,54
1712,1978,Graduation,41154.0,98,5,0,0,Coupled,69,6,1,0,2013-04-09,2013,35
1713,1966,Graduation,80398.0,92,3,0,0,Coupled,1597,26,0,1,2012-11-10,2012,46
1714,1992,Basic,18746.0,41,6,0,0,Single,64,8,1,0,2014-05-29,2014,22
1715,1984,Graduation,35196.0,68,8,0,0,Coupled,497,18,1,0,2012-11-13,2012,28
1716,1956,Graduation,60230.0,78,5,0,0,Single,1067,17,1,0,2013-05-20,2013,57
1717,1977,Graduation,22108.0,46,7,0,0,Coupled,31,7,2,0,2014-05-08,2014,37
1718,1974,Graduation,44392.0,71,7,0,0,Coupled,211,14,2,0,2013-09-05,2013,39
1719,1976,PhD,55424.0,6,6,0,1,Coupled,877,25,1,1,2012-11-25,2012,36
1720,1979,Graduation,17688.0,82,8,1,0,Coupled,11,4,1,0,2013-01-13,2013,34
1721,1983,PhD,92491.0,71,3,0,1,Coupled,2034,25,0,3,2013-05-01,2013,30
1722,1991,Graduation,90273.0,32,2,0,1,Single,1991,19,0,3,2013-12-14,2013,22
1723,1962,PhD,82571.0,28,2,0,0,Single,1686,24,0,1,2014-04-02,2014,52
1724,1982,PhD,38513.0,20,8,0,1,Single,324,17,1,0,2014-01-28,2014,32
1725,1979,Master,16653.0,10,6,0,1,Single,69,9,1,0,2014-04-18,2014,35
1726,1955,Graduation,42586.0,7,8,0,1,Coupled,252,16,2,0,2012-10-29,2012,57
1727,1965,Basic,23529.0,67,6,0,0,Single,54,5,1,0,2013-01-07,2013,48
1728,1961,Master,74881.0,48,5,0,0,Coupled,964,27,2,0,2013-03-08,2013,52
1729,1951,Graduation,71107.0,61,4,0,0,Coupled,1327,28,1,0,2013-02-17,2013,62
1730,1964,PhD,46910.0,36,6,0,0,Coupled,68,7,2,0,2014-03-23,2014,50
1731,1959,Graduation,18690.0,77,8,0,0,Coupled,60,5,0,0,2012-12-28,2012,53
1732,1955,Graduation,37244.0,90,7,0,0,Single,55,5,2,1,2013-04-27,2013,58
1733,1966,Graduation,82427.0,35,1,0,0,Coupled,1456,21,0,1,2014-03-12,2014,48
1734,1958,2n Cycle,75342.0,38,4,0,0,Single,563,18,1,0,2013-05-06,2013,55
1735,1954,Graduation,70044.0,46,5,0,0,Single,1504,26,1,0,2013-02-18,2013,59
1736,1967,Graduation,79146.0,33,6,0,0,Single,564,19,2,0,2014-04-24,2014,47
1737,1963,Graduation,77437.0,70,1,0,0,Coupled,1125,23,0,1,2013-11-26,2013,50
1738,1959,Graduation,54984.0,51,7,0,0,Coupled,358,17,1,1,2014-05-24,2014,55
1739,1971,PhD,42403.0,18,8,0,0,Coupled,42,5,1,0,2013-12-11,2013,42
1740,1964,Graduation,55761.0,97,6,0,0,Coupled,184,10,1,1,2014-04-24,2014,50
1741,1983,Graduation,37292.0,32,8,0,0,Coupled,460,19,1,0,2013-04-18,2013,30
1742,1945,PhD,45576.0,9,8,0,1,Single,145,8,0,0,2014-05-28,2014,69
1743,1947,Graduation,70321.0,6,4,0,1,Coupled,1376,25,0,0,2013-01-16,2013,66
1744,1969,PhD,58086.0,80,8,0,0,Single,792,23,1,0,2013-01-20,2013,44
1745,1952,Graduation,81795.0,74,2,0,0,Coupled,1382,23,0,0,2012-10-26,2012,60
1746,1947,Basic,28389.0,49,7,0,0,Coupled,28,4,0,0,2012-11-20,2012,65
